State,category,value,year
North Carolina,TotalE,37283.2,2014
North Dakota,TotalE,8209.6,2014
Ohio,TotalE,51385.5,2014
Oklahoma,TotalE,20496.9,2014
Oregon,TotalE,14866.2,2014
Pennsylvania,TotalE,55665.8,2014
Rhode Island,TotalE,4203.7,2014
South Carolina,TotalE,21875.7,2014
South Dakota,TotalE,4819.4,2014
Tennessee,TotalE,29614.6,2014
Texas,TotalE,162555.8,2014
Utah,TotalE,10755.3,2014
Vermont,TotalE,3274.9,2014
Virginia,TotalE,33979.6,2014
Washington,TotalE,25804.2,2014
West Virginia,TotalE,8756.3,2014
Wisconsin,TotalE,26448.1,2014
Wyoming,TotalE,5841.2,2014
District of Columbia,TotalE,2320.3,2014
Alabama,TotalPrice,17.82,2010
Alaska,TotalPrice,20.13,2010
Arizona,TotalPrice,22.25,2010
Arkansas,TotalPrice,16.9,2010
California,TotalPrice,20.97,2010
Colorado,TotalPrice,17.4,2010
Connecticut,TotalPrice,25.62,2010
Delaware,TotalPrice,23.5,2010
Florida,TotalPrice,22.05,2010
Georgia,TotalPrice,18.25,2010
Hawaii,TotalPrice,30.43,2010
Idaho,TotalPrice,17.14,2010
Illinois,TotalPrice,17.39,2010
Indiana,TotalPrice,14.89,2010
Iowa,TotalPrice,15.68,2010
Kansas,TotalPrice,17.7,2010
Kentucky,TotalPrice,17.16,2010
Louisiana,TotalPrice,15.06,2010
Maine,TotalPrice,18.77,2010
Maryland,TotalPrice,22.83,2010
Massachusetts,TotalPrice,23.33,2010
Michigan,TotalPrice,18.47,2010
Minnesota,TotalPrice,17.04,2010
Mississippi,TotalPrice,17.9,2010
Missouri,TotalPrice,18.84,2010
Montana,TotalPrice,18.26,2010
Nebraska,TotalPrice,16.68,2010
Nevada,TotalPrice,21.22,2010
New Hampshire,TotalPrice,24.21,2010
New Jersey,TotalPrice,21.28,2010
New Mexico,TotalPrice,20.02,2010
New York,TotalPrice,23.09,2010
North Carolina,TotalPrice,20.27,2010
North Dakota,TotalPrice,13.79,2010
Ohio,TotalPrice,18.18,2010
Oklahoma,TotalPrice,17.16,2010
Oregon,TotalPrice,19.2,2010
Pennsylvania,TotalPrice,19.74,2010
Rhode Island,TotalPrice,23.63,2010
South Carolina,TotalPrice,18.52,2010
South Dakota,TotalPrice,17.21,2010
Tennessee,TotalPrice,18.67,2010
Texas,TotalPrice,17.36,2010
Utah,TotalPrice,16.89,2010
Vermont,TotalPrice,23.75,2010
Virginia,TotalPrice,19.12,2010
Washington,TotalPrice,18.33,2010
West Virginia,TotalPrice,17.26,2010
Wisconsin,TotalPrice,18.48,2010
Wyoming,TotalPrice,15.16,2010
District of Columbia,TotalPrice,25.76,2010
Alabama,TotalPrice,20.1,2011
Alaska,TotalPrice,24.91,2011
Arizona,TotalPrice,25.62,2011
Arkansas,TotalPrice,19.67,2011
California,TotalPrice,24.35,2011
Colorado,TotalPrice,21.28,2011
Connecticut,TotalPrice,28.13,2011
Delaware,TotalPrice,25.32,2011
Florida,TotalPrice,25.41,2011
Georgia,TotalPrice,21.49,2011
Hawaii,TotalPrice,38.34,2011
Idaho,TotalPrice,19.65,2011
Illinois,TotalPrice,19.53,2011
Indiana,TotalPrice,17.72,2011
Iowa,TotalPrice,18.18,2011
Kansas,TotalPrice,20.64,2011
Kentucky,TotalPrice,20.57,2011
Louisiana,TotalPrice,17.96,2011
Maine,TotalPrice,21.93,2011
Maryland,TotalPrice,25.51,2011
Massachusetts,TotalPrice,26.1,2011
Michigan,TotalPrice,20.84,2011
Minnesota,TotalPrice,19.8,2011
Mississippi,TotalPrice,20.82,2011
Missouri,TotalPrice,22.48,2011
Montana,TotalPrice,21.73,2011
Nebraska,TotalPrice,19.3,2011
Nevada,TotalPrice,23.45,2011
New Hampshire,TotalPrice,27.69,2011
New Jersey,TotalPrice,24.18,2011
New Mexico,TotalPrice,23.51,2011
New York,TotalPrice,25.42,2011
North Carolina,TotalPrice,23.22,2011
North Dakota,TotalPrice,17.34,2011
Ohio,TotalPrice,20.58,2011
Oklahoma,TotalPrice,19.91,2011
Oregon,TotalPrice,22.37,2011
Pennsylvania,TotalPrice,22.8,2011
Rhode Island,TotalPrice,26.16,2011
South Carolina,TotalPrice,21.36,2011
South Dakota,TotalPrice,20.43,2011
Tennessee,TotalPrice,22.15,2011
Texas,TotalPrice,20.55,2011
Utah,TotalPrice,20.04,2011
Vermont,TotalPrice,27.86,2011
Virginia,TotalPrice,22.25,2011
Washington,TotalPrice,21.54,2011
West Virginia,TotalPrice,20.23,2011
Wisconsin,TotalPrice,20.97,2011
Wyoming,TotalPrice,18.01,2011
District of Columbia,TotalPrice,26.66,2011
Alabama,TotalPrice,19.96,2012
Alaska,TotalPrice,25.09,2012
Arizona,TotalPrice,26.41,2012
Arkansas,TotalPrice,19.98,2012
California,TotalPrice,24.97,2012
Colorado,TotalPrice,21.81,2012
Connecticut,TotalPrice,28.66,2012
Delaware,TotalPrice,24.83,2012
Florida,TotalPrice,25.56,2012
Georgia,TotalPrice,21.73,2012
Hawaii,TotalPrice,40.14,2012
Idaho,TotalPrice,20.19,2012
Illinois,TotalPrice,19.35,2012
Indiana,TotalPrice,18.07,2012
Iowa,TotalPrice,18.11,2012
Kansas,TotalPrice,21.28,2012
Kentucky,TotalPrice,20.79,2012
Louisiana,TotalPrice,15.46,2012
Maine,TotalPrice,22.03,2012
Maryland,TotalPrice,25.75,2012
Massachusetts,TotalPrice,26.85,2012
Michigan,TotalPrice,21.46,2012
Minnesota,TotalPrice,20.14,2012
Mississippi,TotalPrice,20.75,2012
Missouri,TotalPrice,22.85,2012
Montana,TotalPrice,21.89,2012
Nebraska,TotalPrice,19.87,2012
Nevada,TotalPrice,23.8,2012
New Hampshire,TotalPrice,28.61,2012
New Jersey,TotalPrice,24.43,2012
New Mexico,TotalPrice,24.0,2012
New York,TotalPrice,25.49,2012
North Carolina,TotalPrice,23.79,2012
North Dakota,TotalPrice,18.3,2012
Ohio,TotalPrice,20.71,2012
Oklahoma,TotalPrice,20.34,2012
Oregon,TotalPrice,22.78,2012
Pennsylvania,TotalPrice,22.97,2012
Rhode Island,TotalPrice,26.59,2012
South Carolina,TotalPrice,21.83,2012
South Dakota,TotalPrice,21.05,2012
Tennessee,TotalPrice,22.37,2012
Texas,TotalPrice,19.1,2012
Utah,TotalPrice,20.96,2012
Vermont,TotalPrice,29.2,2012
Virginia,TotalPrice,22.69,2012
Washington,TotalPrice,21.79,2012
West Virginia,TotalPrice,21.13,2012
Wisconsin,TotalPrice,21.41,2012
Wyoming,TotalPrice,18.52,2012
District of Columbia,TotalPrice,25.5,2012
Alabama,TotalPrice,19.02,2013
Alaska,TotalPrice,24.6,2013
Arizona,TotalPrice,26.05,2013
Arkansas,TotalPrice,19.54,2013
California,TotalPrice,24.85,2013
Colorado,TotalPrice,21.14,2013
Connecticut,TotalPrice,27.69,2013
Delaware,TotalPrice,24.28,2013
Florida,TotalPrice,25.13,2013
Georgia,TotalPrice,21.37,2013
Hawaii,TotalPrice,38.6,2013
Idaho,TotalPrice,20.2,2013
Illinois,TotalPrice,18.54,2013
Indiana,TotalPrice,17.86,2013
Iowa,TotalPrice,17.92,2013
Kansas,TotalPrice,21.42,2013
Kentucky,TotalPrice,20.88,2013
Louisiana,TotalPrice,15.67,2013
Maine,TotalPrice,21.86,2013
Maryland,TotalPrice,25.47,2013
Massachusetts,TotalPrice,26.5,2013
Michigan,TotalPrice,20.48,2013
Minnesota,TotalPrice,19.87,2013
Mississippi,TotalPrice,21.33,2013
Missouri,TotalPrice,22.57,2013
Montana,TotalPrice,22.07,2013
Nebraska,TotalPrice,19.39,2013
Nevada,TotalPrice,22.88,2013
New Hampshire,TotalPrice,27.88,2013
New Jersey,TotalPrice,23.75,2013
New Mexico,TotalPrice,23.5,2013
New York,TotalPrice,24.85,2013
North Carolina,TotalPrice,23.39,2013
North Dakota,TotalPrice,18.49,2013
Ohio,TotalPrice,20.02,2013
Oklahoma,TotalPrice,19.87,2013
Oregon,TotalPrice,22.2,2013
Pennsylvania,TotalPrice,21.67,2013
Rhode Island,TotalPrice,26.21,2013
South Carolina,TotalPrice,21.99,2013
South Dakota,TotalPrice,20.33,2013
Tennessee,TotalPrice,21.73,2013
Texas,TotalPrice,19.08,2013
Utah,TotalPrice,20.52,2013
Vermont,TotalPrice,28.29,2013
Virginia,TotalPrice,22.04,2013
Washington,TotalPrice,21.51,2013
West Virginia,TotalPrice,20.48,2013
Wisconsin,TotalPrice,20.43,2013
Wyoming,TotalPrice,18.41,2013
District of Columbia,TotalPrice,24.63,2013
Alabama,TotalPrice,18.64,2014
Alaska,TotalPrice,24.43,2014
Arizona,TotalPrice,25.94,2014
Arkansas,TotalPrice,18.87,2014
California,TotalPrice,25.31,2014
Colorado,TotalPrice,21.25,2014
Connecticut,TotalPrice,27.84,2014
Delaware,TotalPrice,23.77,2014
Florida,TotalPrice,24.91,2014
Georgia,TotalPrice,20.95,2014
Hawaii,TotalPrice,37.38,2014
Idaho,TotalPrice,20.43,2014
Illinois,TotalPrice,19.02,2014
Indiana,TotalPrice,17.94,2014
Iowa,TotalPrice,18.24,2014
Kansas,TotalPrice,21.46,2014
Kentucky,TotalPrice,20.75,2014
Louisiana,TotalPrice,15.49,2014
Maine,TotalPrice,22.62,2014
Maryland,TotalPrice,25.25,2014
Massachusetts,TotalPrice,26.36,2014
Michigan,TotalPrice,20.01,2014
Minnesota,TotalPrice,19.65,2014
Mississippi,TotalPrice,20.78,2014
Missouri,TotalPrice,21.94,2014
Montana,TotalPrice,21.72,2014
Nebraska,TotalPrice,19.26,2014
Nevada,TotalPrice,23.52,2014
New Hampshire,TotalPrice,27.86,2014
New Jersey,TotalPrice,22.78,2014
New Mexico,TotalPrice,23.37,2014
New York,TotalPrice,24.57,2014
North Carolina,TotalPrice,23.02,2014
North Dakota,TotalPrice,18.51,2014
Ohio,TotalPrice,20.01,2014
Oklahoma,TotalPrice,19.97,2014
Oregon,TotalPrice,22.29,2014
Pennsylvania,TotalPrice,21.44,2014
Rhode Island,TotalPrice,26.34,2014
South Carolina,TotalPrice,21.74,2014
South Dakota,TotalPrice,20.32,2014
Tennessee,TotalPrice,21.47,2014
Texas,TotalPrice,19.05,2014
Utah,TotalPrice,20.71,2014
Vermont,TotalPrice,27.6,2014
Virginia,TotalPrice,21.66,2014
Washington,TotalPrice,21.11,2014
West Virginia,TotalPrice,19.97,2014
Wisconsin,TotalPrice,20.74,2014
Wyoming,TotalPrice,18.7,2014
District of Columbia,TotalPrice,24.96,2014
Alabama,TotalC10-11,98.63760289,
Alaska,TotalC10-11,100.0636844,
Arizona,TotalC10-11,102.99328309999999,
Arkansas,TotalC10-11,100.170618,
California,TotalC10-11,100.2124312,
Colorado,TotalC10-11,97.15225229,
Connecticut,TotalC10-11,96.62208976,
Delaware,TotalC10-11,108.9348233,
Florida,TotalC10-11,96.70855094,
Georgia,TotalC10-11,96.21607900000001,
Hawaii,TotalC10-11,103.2609712,
Idaho,TotalC10-11,100.1662404,
Illinois,TotalC10-11,99.55816440000001,
Indiana,TotalC10-11,99.43395884,
Iowa,TotalC10-11,99.94959089,
Kansas,TotalC10-11,98.85579409,
Kentucky,TotalC10-11,96.19317806,
Louisiana,TotalC10-11,100.0708885,
Maine,TotalC10-11,99.71763459,
Maryland,TotalC10-11,96.27921554,
Massachusetts,TotalC10-11,98.66148254,
Michigan,TotalC10-11,101.1503754,
Minnesota,TotalC10-11,99.6582835,
Mississippi,TotalC10-11,98.11789881,
Missouri,TotalC10-11,97.17822559999999,
Montana,TotalC10-11,100.3742001,
Nebraska,TotalC10-11,100.22469009999999,
Nevada,TotalC10-11,97.99428132,
New Hampshire,TotalC10-11,99.49265298,
New Jersey,TotalC10-11,100.672159,
New Mexico,TotalC10-11,102.87909140000001,
New York,TotalC10-11,96.97512896,
North Carolina,TotalC10-11,95.28769802,
North Dakota,TotalC10-11,111.0143004,
Ohio,TotalC10-11,99.15428584,
Oklahoma,TotalC10-11,100.3355887,
Oregon,TotalC10-11,102.8109863,
Pennsylvania,TotalC10-11,99.27334847,
Rhode Island,TotalC10-11,95.09354168,
South Carolina,TotalC10-11,97.44323297,
South Dakota,TotalC10-11,99.9883756,
Tennessee,TotalC10-11,97.69178022,
Texas,TotalC10-11,101.8714662,
Utah,TotalC10-11,105.0324598,
Vermont,TotalC10-11,97.90366761,
Virginia,TotalC10-11,95.87502416,
Washington,TotalC10-11,101.3882845,
West Virginia,TotalC10-11,98.31082224,
Wisconsin,TotalC10-11,99.26412420000001,
Wyoming,TotalC10-11,103.04116479999999,
District of Columbia,TotalC10-11,96.47140329999999,
Alabama,TotalC11-12,98.66203515,
Alaska,TotalC11-12,99.34275446,
Arizona,TotalC11-12,97.95746359,
Arkansas,TotalC11-12,95.10914494,
California,TotalC11-12,97.26052656,
Colorado,TotalC11-12,97.98265151,
Connecticut,TotalC11-12,98.09086358,
Delaware,TotalC11-12,100.4255819,
Florida,TotalC11-12,97.30043936,
Georgia,TotalC11-12,92.78049722,
Hawaii,TotalC11-12,97.58213665,
Idaho,TotalC11-12,98.81832496,
Illinois,TotalC11-12,97.02690664,
Indiana,TotalC11-12,97.29452358,
Iowa,TotalC11-12,96.06930879,
Kansas,TotalC11-12,97.33826435,
Kentucky,TotalC11-12,98.17544903,
Louisiana,TotalC11-12,96.95351898,
Maine,TotalC11-12,96.56360459999999,
Maryland,TotalC11-12,97.06300372,
Massachusetts,TotalC11-12,97.57494467,
Michigan,TotalC11-12,96.50705225,
Minnesota,TotalC11-12,98.1692277,
Mississippi,TotalC11-12,98.93055209,
Missouri,TotalC11-12,95.98123441,
Montana,TotalC11-12,98.35195288,
Nebraska,TotalC11-12,98.87663373,
Nevada,TotalC11-12,101.03294840000001,
New Hampshire,TotalC11-12,97.10252271,
New Jersey,TotalC11-12,92.92611874,
New Mexico,TotalC11-12,99.68071186,
New York,TotalC11-12,97.01525107,
North Carolina,TotalC11-12,96.96216027,
North Dakota,TotalC11-12,104.5066489,
Ohio,TotalC11-12,96.39464903,
Oklahoma,TotalC11-12,98.53022813,
Oregon,TotalC11-12,97.26357539,
Pennsylvania,TotalC11-12,97.28814442,
Rhode Island,TotalC11-12,99.00285897,
South Carolina,TotalC11-12,97.30847672,
South Dakota,TotalC11-12,99.33416123,
Tennessee,TotalC11-12,94.78692048,
Texas,TotalC11-12,100.20930190000001,
Utah,TotalC11-12,99.50834826,
Vermont,TotalC11-12,86.66688819,
Virginia,TotalC11-12,98.44539216,
Washington,TotalC11-12,98.90742512,
West Virginia,TotalC11-12,99.26260531,
Wisconsin,TotalC11-12,96.82371045,
Wyoming,TotalC11-12,98.85616335,
District of Columbia,TotalC11-12,94.10084546,
Alabama,TotalC12-13,102.109308,
Alaska,TotalC12-13,95.65189939,
Arizona,TotalC12-13,101.32852,
Arkansas,TotalC12-13,102.6971588,
California,TotalC12-13,101.3376145,
Colorado,TotalC12-13,102.0865767,
Connecticut,TotalC12-13,104.12154720000001,
Delaware,TotalC12-13,99.99561609,
Florida,TotalC12-13,101.1539484,
Georgia,TotalC12-13,100.55252209999999,
Hawaii,TotalC12-13,100.413319,
Idaho,TotalC12-13,103.0818077,
Illinois,TotalC12-13,104.46381109999999,
Indiana,TotalC12-13,104.49815500000001,
Iowa,TotalC12-13,105.4732013,
Kansas,TotalC12-13,102.7639978,
Kentucky,TotalC12-13,98.41662996,
Louisiana,TotalC12-13,98.62428237,
Maine,TotalC12-13,102.53083790000001,
Maryland,TotalC12-13,101.9991963,
Massachusetts,TotalC12-13,104.7789819,
Michigan,TotalC12-13,105.3758548,
Minnesota,TotalC12-13,102.308921,
Mississippi,TotalC12-13,99.56976605,
Missouri,TotalC12-13,103.677262,
Montana,TotalC12-13,102.5800811,
Nebraska,TotalC12-13,102.2076616,
Nevada,TotalC12-13,103.1880974,
New Hampshire,TotalC12-13,107.04699640000001,
New Jersey,TotalC12-13,103.1446448,
New Mexico,TotalC12-13,100.55765600000001,
New York,TotalC12-13,103.5064278,
North Carolina,TotalC12-13,101.9987022,
North Dakota,TotalC12-13,107.62466370000001,
Ohio,TotalC12-13,102.3011071,
Oklahoma,TotalC12-13,103.7725533,
Oregon,TotalC12-13,101.725358,
Pennsylvania,TotalC12-13,105.6005013,
Rhode Island,TotalC12-13,108.3130754,
South Carolina,TotalC12-13,102.0330184,
South Dakota,TotalC12-13,103.6358558,
Tennessee,TotalC12-13,102.47747070000001,
Texas,TotalC12-13,106.1168105,
Utah,TotalC12-13,105.2539125,
Vermont,TotalC12-13,105.45578629999999,
Virginia,TotalC12-13,103.01074100000001,
Washington,TotalC12-13,99.95984541,
West Virginia,TotalC12-13,103.1383455,
Wisconsin,TotalC12-13,105.3391057,
Wyoming,TotalC12-13,97.99411831,
District of Columbia,TotalC12-13,101.5014772,
Alabama,TotalC13-14,102.0244195,
Alaska,TotalC13-14,97.10388065,
Arizona,TotalC13-14,100.580253,
Arkansas,TotalC13-14,101.6390348,
California,TotalC13-14,99.41086001,
Colorado,TotalC13-14,100.4305691,
Connecticut,TotalC13-14,99.35329268,
Delaware,TotalC13-14,100.1085066,
Florida,TotalC13-14,101.1106352,
Georgia,TotalC13-14,102.45107229999999,
Hawaii,TotalC13-14,99.95627895,
Idaho,TotalC13-14,98.73189609999999,
Illinois,TotalC13-14,101.28345920000001,
Indiana,TotalC13-14,101.27354079999999,
Iowa,TotalC13-14,101.5162588,
Kansas,TotalC13-14,102.4606392,
Kentucky,TotalC13-14,96.2935954,
Louisiana,TotalC13-14,101.97351579999999,
Maine,TotalC13-14,100.1818027,
Maryland,TotalC13-14,100.3333188,
Massachusetts,TotalC13-14,100.6445525,
Michigan,TotalC13-14,101.7343796,
Minnesota,TotalC13-14,102.864673,
Mississippi,TotalC13-14,101.5259436,
Missouri,TotalC13-14,103.0491376,
Montana,TotalC13-14,99.38709248,
Nebraska,TotalC13-14,99.14339625,
Nevada,TotalC13-14,100.10431070000001,
New Hampshire,TotalC13-14,101.8401644,
New Jersey,TotalC13-14,101.2329967,
New Mexico,TotalC13-14,101.3247157,
New York,TotalC13-14,103.2194476,
North Carolina,TotalC13-14,100.95339179999999,
North Dakota,TotalC13-14,107.6805189,
Ohio,TotalC13-14,101.8629541,
Oklahoma,TotalC13-14,103.6412668,
Oregon,TotalC13-14,99.52392811,
Pennsylvania,TotalC13-14,101.9721925,
Rhode Island,TotalC13-14,102.65809759999999,
South Carolina,TotalC13-14,102.6174254,
South Dakota,TotalC13-14,100.5744073,
Tennessee,TotalC13-14,102.9075624,
Texas,TotalC13-14,101.8839148,
Utah,TotalC13-14,95.95114878,
Vermont,TotalC13-14,101.723298,
Virginia,TotalC13-14,100.651404,
Washington,TotalC13-14,98.80332504,
West Virginia,TotalC13-14,101.25468659999999,
Wisconsin,TotalC13-14,103.0554333,
Wyoming,TotalC13-14,99.34451892,
District of Columbia,TotalC13-14,101.9190021,
Alabama,TotalP10-11,98.62603399999999,
Alaska,TotalP10-11,94.46400803,
Arizona,TotalP10-11,106.37027749999999,
Arkansas,TotalP10-11,111.4995564,
California,TotalP10-11,104.0511728,
Colorado,TotalP10-11,107.3644747,
Connecticut,TotalP10-11,96.36002126,
Delaware,TotalP10-11,111.2167832,
Florida,TotalP10-11,98.178365,
Georgia,TotalP10-11,97.80827916,
Hawaii,TotalP10-11,113.1301939,
Idaho,TotalP10-11,135.25778400000002,
Illinois,TotalP10-11,104.710037,
Indiana,TotalP10-11,107.5692003,
Iowa,TotalP10-11,102.3835912,
Kansas,TotalP10-11,96.17066299,
Kentucky,TotalP10-11,102.13527690000001,
Louisiana,TotalP10-11,125.30171170000001,
Maine,TotalP10-11,101.85862840000001,
Maryland,TotalP10-11,108.79941950000001,
Massachusetts,TotalP10-11,94.66326193,
Michigan,TotalP10-11,108.6521905,
Minnesota,TotalP10-11,99.15163776,
Mississippi,TotalP10-11,98.35707902,
Missouri,TotalP10-11,99.70599656,
Montana,TotalP10-11,96.16871953,
Nebraska,TotalP10-11,97.74549675,
Nevada,TotalP10-11,103.7823554,
New Hampshire,TotalP10-11,84.11645805,
New Jersey,TotalP10-11,103.7378763,
New Mexico,TotalP10-11,100.2486837,
New York,TotalP10-11,105.10240790000002,
North Carolina,TotalP10-11,99.41578931,
North Dakota,TotalP10-11,121.10924909999999,
Ohio,TotalP10-11,103.43874699999999,
Oklahoma,TotalP10-11,104.97749099999999,
Oregon,TotalP10-11,130.433027,
Pennsylvania,TotalP10-11,126.2966739,
Rhode Island,TotalP10-11,100.5884084,
South Carolina,TotalP10-11,101.83390820000001,
South Dakota,TotalP10-11,110.19712759999999,
Tennessee,TotalP10-11,100.19180159999999,
Texas,TotalP10-11,110.1586259,
Utah,TotalP10-11,105.1961534,
Vermont,TotalP10-11,100.666309,
Virginia,TotalP10-11,98.92987339,
Washington,TotalP10-11,121.2817347,
West Virginia,TotalP10-11,103.2562926,
Wisconsin,TotalP10-11,94.87343713,
Wyoming,TotalP10-11,98.25918681,
District of Columbia,TotalP10-11,285.2631579,
Alabama,TotalP11-12,102.37567390000001,
Alaska,TotalP11-12,95.1961656,
Arizona,TotalP11-12,96.77695499,
Arkansas,TotalP11-12,105.8646195,
California,TotalP11-12,88.61669758,
Colorado,TotalP11-12,106.22843490000001,
Connecticut,TotalP11-12,104.7402345,
Delaware,TotalP11-12,88.78269618,
Florida,TotalP11-12,88.27746468,
Georgia,TotalP11-12,101.0473481,
Hawaii,TotalP11-12,111.4647949,
Idaho,TotalP11-12,87.61409485,
Illinois,TotalP11-12,111.29425420000001,
Indiana,TotalP11-12,98.4651503,
Iowa,TotalP11-12,98.36449751,
Kansas,TotalP11-12,101.4552823,
Kentucky,TotalP11-12,84.16886729,
Louisiana,TotalP11-12,95.38247478,
Maine,TotalP11-12,98.42792898,
Maryland,TotalP11-12,89.85458916,
Massachusetts,TotalP11-12,107.10861840000001,
Michigan,TotalP11-12,91.95866386,
Minnesota,TotalP11-12,98.17874957,
Mississippi,TotalP11-12,88.42278420000001,
Missouri,TotalP11-12,102.73324090000001,
Montana,TotalP11-12,91.35736054,
Nebraska,TotalP11-12,91.38912202,
Nevada,TotalP11-12,111.97799540000001,
New Hampshire,TotalP11-12,98.49149857,
New Jersey,TotalP11-12,100.7037047,
New Mexico,TotalP11-12,102.4422287,
New York,TotalP11-12,93.00803393,
North Carolina,TotalP11-12,97.92090029,
North Dakota,TotalP11-12,140.6181219,
Ohio,TotalP11-12,100.0000936,
Oklahoma,TotalP11-12,109.10490359999999,
Oregon,TotalP11-12,96.62322794,
Pennsylvania,TotalP11-12,122.20971509999998,
Rhode Island,TotalP11-12,82.53875402,
South Carolina,TotalP11-12,97.70961689,
South Dakota,TotalP11-12,100.0990458,
Tennessee,TotalP11-12,92.51156007,
Texas,TotalP11-12,112.8030736,
Utah,TotalP11-12,99.09445342,
Vermont,TotalP11-12,96.65580029,
Virginia,TotalP11-12,96.30135068,
Washington,TotalP11-12,100.70941690000001,
West Virginia,TotalP11-12,97.38286159,
Wisconsin,TotalP11-12,106.74543759999999,
Wyoming,TotalP11-12,92.83460451,
District of Columbia,TotalP11-12,102.2140221,
Alabama,TotalP12-13,102.1122948,
Alaska,TotalP12-13,96.84966176,
Arizona,TotalP12-13,99.49083588,
Arkansas,TotalP12-13,97.23624334,
California,TotalP12-13,102.3796257,
Colorado,TotalP12-13,97.15230961,
Connecticut,TotalP12-13,100.9972059,
Delaware,TotalP12-13,108.1586402,
Florida,TotalP12-13,122.701204,
Georgia,TotalP12-13,104.6545806,
Hawaii,TotalP12-13,124.31047109999999,
Idaho,TotalP12-13,89.64664242,
Illinois,TotalP12-13,103.41818570000001,
Indiana,TotalP12-13,105.7768825,
Iowa,TotalP12-13,107.75924760000001,
Kansas,TotalP12-13,104.7440359,
Kentucky,TotalP12-13,89.43205647,
Louisiana,TotalP12-13,84.6552352,
Maine,TotalP12-13,102.00156240000001,
Maryland,TotalP12-13,101.3691032,
Massachusetts,TotalP12-13,92.87668503,
Michigan,TotalP12-13,104.57749229999999,
Minnesota,TotalP12-13,97.1970963,
Mississippi,TotalP12-13,105.1313787,
Missouri,TotalP12-13,94.4076842,
Montana,TotalP12-13,109.53629099999999,
Nebraska,TotalP12-13,103.7426223,
Nevada,TotalP12-13,116.5239328,
New Hampshire,TotalP12-13,128.014531,
New Jersey,TotalP12-13,102.4240377,
New Mexico,TotalP12-13,102.2251038,
New York,TotalP12-13,106.6745893,
North Carolina,TotalP12-13,108.1192825,
North Dakota,TotalP12-13,123.37180359999998,
Ohio,TotalP12-13,107.6724997,
Oklahoma,TotalP12-13,106.335076,
Oregon,TotalP12-13,92.46232776,
Pennsylvania,TotalP12-13,124.1717713,
Rhode Island,TotalP12-13,93.09000709,
South Carolina,TotalP12-13,106.78883880000001,
South Dakota,TotalP12-13,95.19861956,
Tennessee,TotalP12-13,116.2470107,
Texas,TotalP12-13,110.63353719999999,
Utah,TotalP12-13,100.38163809999999,
Vermont,TotalP12-13,107.9624001,
Virginia,TotalP12-13,97.8866993,
Washington,TotalP12-13,90.47175919,
West Virginia,TotalP12-13,102.40649549999999,
Wisconsin,TotalP12-13,93.03969907,
Wyoming,TotalP12-13,96.07300945,
District of Columbia,TotalP12-13,116.6064982,
Alabama,TotalP13-14,92.48985582,
Alaska,TotalP13-14,97.44163756,
Arizona,TotalP13-14,106.73216869999999,
Arkansas,TotalP13-14,101.5537605,
California,TotalP13-14,100.96510079999999,
Colorado,TotalP13-14,107.16797620000001,
Connecticut,TotalP13-14,95.24570535,
Delaware,TotalP13-14,109.7171294,
Florida,TotalP13-14,102.0583519,
Georgia,TotalP13-14,102.90372099999999,
Hawaii,TotalP13-14,106.6797565,
Idaho,TotalP13-14,111.6261645,
Illinois,TotalP13-14,106.50089109999999,
Indiana,TotalP13-14,101.50545759999999,
Iowa,TotalP13-14,103.63339920000001,
Kansas,TotalP13-14,106.01249059999999,
Kentucky,TotalP13-14,96.10437771,
Louisiana,TotalP13-14,88.91433534,
Maine,TotalP13-14,97.34650534,
Maryland,TotalP13-14,100.60509990000001,
Massachusetts,TotalP13-14,121.60532959999999,
